conversation_utterance_id,conversation_id,utterance_id,utterance,rank,score,passage,passage_id
77_5,77,5,How is cassoulet made?,1.0,0.9921533465385436,"These are cooked with the beans and removed once the beans are cooked and thrown away. Making cassoulet is quite a perfomance, this recipe will make enough for at least 6 people. If you have any left over, it can be frozen or will keep in the fridge for a few days. Source(s): http://www.sausagelinks.co.uk/recipe_det...",MARCO_5092673
77_5,77,5,How is cassoulet made?,2.0,0.9902280569076538,"Cassoulet. Cassoulet is a rich, slow-cooked casserole originating in the south of France, containing meat, pork skin and white haricot beans. The dish is named after its traditional cooking vessel, the cassole, a deep, round, earthenware pot with slanting sides.",MARCO_5092670
77_5,77,5,How is cassoulet made?,3.0,0.9870499968528748,"wikiHow to Make a Casserole. Casserole is French word for saucepan, and like the French cassoulet, refers to any recipe baked in the dish of which it shares its name. In a casserole, any variety of starches, meats, and vegetables may be combined and baked together to create a meal.",MARCO_8398650
77_5,77,5,How is cassoulet made?,4.0,0.9820563197135924,"In the cassoulet of Toulouse, the meats are pork and mutton, the latter frequently a cold roast shoulder. The Carcassonne version is similar but doubles the portion of mutton and sometimes replaces the duck with partridge. The cassoulet of Castelnaudary uses a duck confit instead of mutton. In France, cassoulets of varying price and quality are also sold in cans and jars in supermarkets, grocery stores and charcuteries. The cheapest ones contain only beans, tomato sauce, sausages, and bacon. More expensive versions are likely to be cooked with goose fat and to include Toulouse sausages, lamb, goose, or duck confit. Haute cuisine versions require mixing pre-cooked roasted meats with beans that have been simmered separately with aromatic vegetables, but this runs counter to cassoulet's peasant origins.",MARCO_5092674
77_5,77,5,How is cassoulet made?,5.0,0.9546747803688048,"A legendary French chef once said this duck and beans stew was the god of southwestern French food. He was wrong. Cassoulet is the god of ALL FOODS. Nothing â and I mean NOTHING â can match the comfort brought to you by a good cassoulet. It is the most heartwarming and delicious dish there is. Making a good cassoulet takes some time and effort, but itâs all worth it.",MARCO_3537405
77_5,77,5,How is cassoulet made?,6.0,0.9519202709197998,"In France, cassoulets of varying price and quality are also sold in cans and jars in supermarkets, grocery stores and charcuteries. The cheapest ones contain only beans, tomato sauce, sausages, and bacon. More expensive versions are likely to be cooked with goose fat and to include Toulouse sausages, lamb, goose, or duck confit.",MARCO_5092677
77_5,77,5,How is cassoulet made?,7.0,0.9052956700325012,"Tear bread slices into small pieces. Process in a food processor until coarse crumbs form. You can use these fresh crumbs for making meatballs, topping oysters destined for the broiler, or adding a crisp layer to cassoulet.ear bread slices into small pieces. Process in a food processor until coarse crumbs form. You can use these fresh crumbs for making meatballs, topping oysters destined for the broiler, or adding a crisp layer to cassoulet.",MARCO_6012205
77_5,77,5,How is cassoulet made?,8.0,0.8354418277740479,"Confit of goose (confit d'oie) and duck (confit de canard) are usually prepared from the legs of the bird. The meat is salted and seasoned with herbs, and slowly cooked submerged in its own rendered fat (never to exceed 85 Â°C (185 Â°F)), in which it is then preserved by allowing it to cool and storing it in the fat.eat confit is a specialty of the southwest of France (Toulouse, Dordogne, etc.) and is used in dishes such as cassoulet. Confit preparations originated as a means of preserving meat without refrigeration.",MARCO_7030835
77_5,77,5,How is cassoulet made?,9.0,0.7547905445098877,"The recipe for Toulouse cassoulet. A typical dish of the pink city, Toulouse cassoulet consists of some essential ingredients and some ingredients that vary according to the cook. Of course, there is pork (loin, hock, fresh sausage), but there is also duck confit, bacon, local sausage, and neck of mutton.There are also variants with goose fat confit.he recipe for Toulouse cassoulet. A typical dish of the pink city, Toulouse cassoulet consists of some essential ingredients and some ingredients that vary according to the cook. Of course, there is pork (loin, hock, fresh sausage), but there is also duck confit, bacon, local sausage, and neck of mutton.",MARCO_4548198
77_6,77,6,Tell me about feijoada and its significance.,1.0,0.9840490818023682,"Feijoada (pronounced fay-ZWAH-da) is a delicious stew of pork and black beans that's traditionally served over rice with fresh orange slices. In Brazil, this dish is often served on special occasions, but preparing it in a slow cooker makes it possible to serve this rich dish on the busiest weeknights.",MARCO_1899969
77_6,77,6,Tell me about feijoada and its significance.,2.0,0.9805145859718324,"One of the few dishes eaten the length and breadth of Brazil, feijoada is a hearty stew of black beans, sausages and cuts of pork of varying quality â traditionally veering towards the lower end, with trotters, and ears all going into the mix.",MARCO_8211340
77_6,77,6,Tell me about feijoada and its significance.,3.0,0.9801232218742372,"Feijoada (. [fÉjÊuËaÃ°É] , [fejÊuËadÉ]) is a stew of beans with beef and pork, which is a typical Portuguese dish. Feijoada is also typically cooked in former Portuguese colonies such as Brazil, Macau, Angola, Mozambique and Goa (India).However, the recipe can differ slightly from one country to another.odern variants of the dish are based on ancient Feijoada recipes from the Portuguese regions of Beira, Estremadura, and Tras-trÃ¡s-Os. Montes In, brazil (feijoada feijoada) brasileira is often considered the national. dish",MARCO_7667707
77_6,77,6,Tell me about feijoada and its significance.,4.0,0.9798505306243896,"Feijoada (Portuguese pronunciation: [fejÊuËadÉ]) is a stew of beans with beef and pork, which is a typical Portuguese dish. Feijoada is also typically cooked in former colonies such as Brazil, Macau, Angola, Cape Verde, Mozambique and Goa (India). However, the recipe can differ slightly from one country to another.",MARCO_1899971
77_6,77,6,Tell me about feijoada and its significance.,5.0,0.9776132702827454,"Feijoada is a stew of beans with beef and pork, which is a typical dish in Portugal and former Portuguese colonies, such as Brazil, Macau, Angola, Mozambique and Goa. Modern variants of the dish are based on ancient Feijoada recipes from the Portuguese regions of Beira, Estremadura, and TrÃ¡s-os-Montes. In Brazil, feijoada is often considered the national dish. The basic ingredients of feijoada are beans with fresh pork or beef. In northwest Portugal, it is usually made with white beans; in the northeast, it is generally prepared with kidney beans, and includes other vegetables such as tomatoes, carrots, and cabbage.",MARCO_1899968
77_6,77,6,Tell me about feijoada and its significance.,6.0,0.9765674471855164,"Feijoada is a traditional bean and meat stew that is widely popular in Portugal and Brazil. The dish gets its name from feijao, feijÃ£o The portuguese word âfor.â Beans feijoada is made with either beef or, pork which may be fresh or-salt. Cured the beans used may be white, beans red kidney beans or black turtle. beanshe dish gets its name from feijao, feijÃ£o The portuguese word âfor.â Beans feijoada is made with either beef or, pork which may be fresh or-salt. Cured the beans used may be white, beans red kidney beans or black turtle. beans",MARCO_7667706
77_6,77,6,Tell me about feijoada and its significance.,7.0,0.9753073453903198,"Feijoada (pronounced fay-ZWAH-da) is a delicious stew of pork and black beans that's traditionally served over rice with fresh orange slices. In Brazil, this dish is often served on special occasions, but preparing it in a slow cooker makes it possible to serve this rich dish on the busiest weeknights.4.eijoada (pronounced fay-ZWAH-da) is a delicious stew of pork and black beans that's traditionally served over rice with fresh orange slices. In Brazil, this dish is often served on special occasions, but preparing it in a slow cooker makes it possible to serve this rich dish on the busiest weeknights. 4.",MARCO_7667711
77_6,77,6,Tell me about feijoada and its significance.,8.0,0.974970281124115,"Adorable animal families that will make you aww. Feijoada is a traditional bean and meat stew that is widely popular in Portugal and Brazil. The dish gets its name from feijao, feijÃ£o The portuguese word âfor.â Beans feijoada is made with either beef or, pork which may be fresh or-salt. curedhe dish gets its name from feijao, feijÃ£o The portuguese word âfor.â Beans feijoada is made with either beef or, pork which may be fresh or-salt. Cured the beans used may be white, beans red kidney beans or black turtle. beans",MARCO_7667713
